17.4895 	INFO 	Loaded monitor calibration from ['2025_07_25 22:56']
0.0175 	EXP 	ratingSlider: autoLog = True
0.0175 	EXP 	ratingSlider: styleTweaks = []
0.0175 	EXP 	ratingSlider: styleTweaks = []
0.0175 	EXP 	ratingSlider: styleTweaks = []
0.0175 	EXP 	ratingSlider: styleTweaks = []
0.0175 	EXP 	ratingSlider: contrast = 1.0
0.0175 	EXP 	ratingSlider: markerPos = None
0.0175 	EXP 	ratingSlider: autoLog = True
0.0337 	INFO 	Keyboard events cleared
0.0336 	EXP 	text_welcome: autoDraw = True
1.3016 	DATA 	Keypress: space
1.3186 	EXP 	Device response: <KeyPress from None: t=1.2872152499985532, value=space, duration=None>
1.3338 	INFO 	Keyboard events cleared
1.3338 	EXP 	text_welcome: autoDraw = False
1.3338 	EXP 	text_instructions: autoDraw = True
1.4175 	EXP 	Device response: <KeyPress from None: t=1.2872152499985532, value=space, duration=0.12270970800091163>
3.0637 	DATA 	Keypress: space
3.0678 	EXP 	Device response: <KeyPress from None: t=3.0587865419984155, value=space, duration=None>
3.0885 	EXP 	Imported image_table.csv as conditions, 39 conditions, 3 params
3.0922 	EXP 	Imported image_table.csv as conditions, 39 conditions, 3 params
3.0932 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'product_id': 'Tamar', 'version': 'original', 'image_path': 'taste&health/Tamar_original.png', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.1024 	EXP 	text_instructions: autoDraw = False
3.1024 	EXP 	text_fixation: autoDraw = True
3.1678 	EXP 	Device response: <KeyPress from None: t=3.0587865419984155, value=space, duration=0.10013570800219895>
3.7172 	EXP 	text_fixation: autoDraw = False
3.7172 	EXP 	questionText: height = np.float64(0.035)
3.7172 	EXP 	questionText: height = np.float64(0.035)
3.7172 	EXP 	questionText: height = np.float64(0.035)
3.7172 	EXP 	questionText: text = 'How much do you LIKE the product?'
3.7172 	EXP 	ratingSlider: markerPos = None
3.7172 	EXP 	ratingSlider: markerPos = None
3.7172 	EXP 	ratingSlider: markerPos = 1.6
3.7172 	EXP 	ratingValueText: height = np.float64(0.028)
3.7172 	EXP 	ratingValueText: height = np.float64(0.028)
3.7172 	EXP 	ratingValueText: height = np.float64(0.028)
3.7172 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.7172 	EXP 	productImage: image = 'taste&health/Tamar_original.png'
3.7172 	EXP 	ratingSlider: markerPos = None
3.7172 	EXP 	ratingSlider: markerPos = None
3.7172 	EXP 	leftAnchor: text = 'Not at all'
3.7172 	EXP 	rightAnchor: text = 'Very much'
3.7172 	EXP 	ratingSlider: markerPos = np.float64(1.6)
3.7172 	EXP 	ratingValueText: text = 'Rating: 1.6'
3.7172 	EXP 	productImage: autoDraw = True
3.7172 	EXP 	questionText: autoDraw = True
3.7172 	EXP 	ratingValueText: autoDraw = True
3.7172 	EXP 	ratingSlider: autoDraw = True
3.7172 	EXP 	sliderCover: autoDraw = True
3.7172 	EXP 	leftAnchor: autoDraw = True
3.7172 	EXP 	rightAnchor: autoDraw = True
3.7172 	EXP 	warningText: autoDraw = True
3.7172 	EXP 	warningText: height = np.float64(0.05)
3.7172 	EXP 	warningText: height = np.float64(0.05)
3.7172 	EXP 	warningText: height = np.float64(0.05)
3.7172 	EXP 	warningText: text = 'Please answer before 8 seconds'
