product_id,version,image_path,thisN,thisTrialN,thisRepN,ratingSlider.response,ratingSlider.rt,ratingMouse.x,ratingMouse.y,ratingMouse.leftButton,ratingMouse.midButton,ratingMouse.rightButton,ratingMouse.time,memoryKey.keys,memoryKey.rt,memoryKey.duration,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,thisRow.t,notes,Welcome.started,text_welcome.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions.started,text_instructions.started,key_resp_instructions.started,instructions.stopped,key_resp_instructions.keys,key_resp_instructions.rt,key_resp_instructions.duration,setOrder.started,setOrder.stopped,fixation.started,text_fixation.started,fixation.stopped,ratingTrial.started,productImage.started,questionText.started,ratingValueText.started,ratingSlider.started,sliderCover.started,ratingMouse.started,leftAnchor.started,rightAnchor.started,warningText.started,ratingTrial.stopped,liking,liking_initMouse,liking_RT,taste,taste_initMouse,taste_RT,health,health_initMouse,health_RT,main_loop.ratingSlider.response,main_loop.ratingSlider.rt,main_loop.ratingMouse.x,main_loop.ratingMouse.y,main_loop.ratingMouse.leftButton,main_loop.ratingMouse.midButton,main_loop.ratingMouse.rightButton,main_loop.ratingMouse.time,memory_count_now,memory_target_now,memoryTrial.started,memoryTrial.stopped,memory_correct_product,memory_chosen,memory_accuracy,memory_RT,main_loop.memoryKey.keys,text_fixation.stopped,memoryQuestion.started,opt1Text.started,opt2Text.started,opt3Text.started,memoryKey.started,main_loop.memoryKey.rt,main_loop.memoryKey.duration,thanks.started,endText.started,endKey.started,thanks.stopped,endKey.keys,endKey.rt,endKey.duration,participant_ID,age,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Cheetos,taste,taste&health/Cheetos_taste.png,16,16,0,None,None,"[np.float64(-0.31777777777777777), np.float64(0.31777777777777777), np.float64(0.31555555555555553)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.4649767079999947, 1.289538666999988, 1.9881686249998438]",1,2.9407136669999545,None,0,16,16,16,68.21144741700004,,,,,,,,,,,,,,,,,,68.19814041699988,68.21144741700004,68.69442033299993,68.75892279200002,68.78360162499985,68.78360162499985,68.78360162499985,70.5984894579999,68.78360162499985,0.06093120800005636,68.78360162499985,68.78360162499985,68.78360162499985,70.74867233300006,6.6,6.6,0.3024683339999683,0.4,0.4,0.5044734169998719,6.6,6.6,0.17420591600011903,None,None,"[np.float64(-0.31777777777777777), np.float64(0.31777777777777777), np.float64(0.31555555555555553)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.4649767079999947, 1.289538666999988, 1.9881686249998438]",1,1,70.76126299999987,73.7123019579999,Cheetos,Cheetos,1,2.9407136669999545,1,68.78360162499985,70.76731987499988,70.76731987499988,70.76731987499988,70.76731987499988,70.76731987499988,2.9407136669999545,None,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
XL,taste,taste&health/XL_taste.png,17,17,0,None,None,"[np.float64(-0.005555555555555556), np.float64(0.016666666666666666), np.float64(0.25)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8580522909999218, 3.7103799999999865, 4.559931291000112]",None,,,0,17,17,17,73.72226516699993,,,,,,,,,,,,,,,,,,73.71266612499994,73.72226516699993,74.2113025829999,74.27885987499985,74.30874574999984,74.30874574999984,74.30874574999984,78.5464186669999,74.30874574999984,0.06650424999997995,74.30874574999984,74.30874574999984,74.30874574999984,78.84294545800003,5.9,5.9,0.32059795800000757,3.4,3.5,2.8997253750001164,3.7,3.7,0.3220767079999405,None,None,"[np.float64(-0.005555555555555556), np.float64(0.016666666666666666), np.float64(0.25)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8580522909999218, 3.7103799999999865, 4.559931291000112]",,,78.84313491700004,78.84317224999995,,,,,None,74.30874574999984,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
CocaColaZero,health,taste&health/CocaColaZero_health.png,18,18,0,None,None,"[np.float64(-0.16555555555555557), np.float64(-0.023333333333333334), np.float64(0.20333333333333334)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.28539391599997543, 1.0370198329999312, 1.7564087910000126]",None,,,0,18,18,18,78.84817637499987,,,,,,,,,,,,,,,,,,78.8432990419999,78.84817637499987,79.33462045800002,79.39560095799993,79.42040554200003,79.42040554200003,79.42040554200003,80.98667820800006,79.42040554200003,0.05244683299997632,79.42040554200003,79.42040554200003,79.42040554200003,81.15357249999988,3.3,3.3,0.23032274999991387,1.9,1.9,0.3238617909998993,5.5,5.5,0.1907914159999109,None,None,"[np.float64(-0.16555555555555557), np.float64(-0.023333333333333334), np.float64(0.20333333333333334)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.28539391599997543, 1.0370198329999312, 1.7564087910000126]",1,3,81.153760917,81.15379720800001,,,,,None,79.42040554200003,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
TimTam,health,taste&health/TimTam_health.png,19,19,0,None,None,"[np.float64(-0.08888888888888889), np.float64(0.0022222222222222222), np.float64(-0.10222222222222223)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3049817080000139, 1.0939295410000796, 1.9222378750000644]",None,,,0,19,19,19,81.16159720799988,,,,,,,,,,,,,,,,,,81.15392237499987,81.16159720799988,81.64485662499987,81.690907208,81.71706879199996,81.71706879199996,81.71706879199996,83.34265675000006,81.71706879199996,0.03713029199980156,81.71706879199996,81.71706879199996,81.71706879199996,83.61486274999993,2.5,2.5,0.2960840000000644,3.5,3.5,0.23017070800005968,2.6,2.6,0.3581569580001087,None,None,"[np.float64(-0.08888888888888889), np.float64(0.0022222222222222222), np.float64(-0.10222222222222223)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3049817080000139, 1.0939295410000796, 1.9222378750000644]",,,83.61505224999996,83.61508870800003,,,,,None,81.71706879199996,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
Nutella,health,taste&health/Nutella_health.png,20,20,0,None,None,"[np.float64(-0.05333333333333334), np.float64(-0.2388888888888889), np.float64(-0.15666666666666668)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.13892187499982356, 0.873299999999972, 1.6883334999999988]",None,,,0,20,20,20,83.62023566699986,,,,,,,,,,,,,,,,,,83.61521462499991,83.62023566699986,84.11158279200004,84.17589499999985,84.20042549999994,84.20042549999994,84.20042549999994,85.60439887500002,84.20042549999994,0.06082566600002792,84.20042549999994,84.20042549999994,84.20042549999994,85.865834167,1.2,1.2,0.21295599999984915,3.0,3.0,0.17999566600019534,2.0,2.0,0.28568074999998316,None,None,"[np.float64(-0.05333333333333334), np.float64(-0.2388888888888889), np.float64(-0.15666666666666668)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.13892187499982356, 0.873299999999972, 1.6883334999999988]",3,2,85.86602799999991,85.86606591700001,,,,,None,84.20042549999994,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
ChocolatePara,original,taste&health/ChocolatePara_original.png,21,21,0,None,None,"[np.float64(-0.12222222222222222), np.float64(-0.07666666666666666), np.float64(-0.2477777777777778)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.29946016700000655, 0.9202280829999836, 1.5740034999998898]",None,,,0,21,21,21,85.87852637499986,,,,,,,,,,,,,,,,,,85.86619366700006,85.87852637499986,86.36166779199993,86.41002670800003,86.43563033300006,86.43563033300006,86.43563033300006,87.88891508300003,86.43563033300006,0.04397920800010979,86.43563033300006,86.43563033300006,86.43563033300006,87.98564616699991,2.8,2.8,0.09963033299982271,1.1,1.1,0.1206646670000282,2.3,2.3,0.33563570799992704,None,None,"[np.float64(-0.12222222222222222), np.float64(-0.07666666666666666), np.float64(-0.2477777777777778)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.29946016700000655, 0.9202280829999836, 1.5740034999998898]",,,87.98583362499994,87.985871417,,,,,None,86.43563033300006,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
CocaColaZero,taste,taste&health/CocaColaZero_taste.png,22,22,0,None,None,"[np.float64(0.06666666666666667), np.float64(-0.057777777777777775), np.float64(-0.2011111111111111)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.0996823340001356, 0.856272792000027, 1.6798658340001111]",None,,,0,22,22,22,87.99519575,,,,,,,,,,,,,,,,,,87.98599620799996,87.99519575,88.47843399999988,88.53861537500006,88.56565733299999,88.56565733299999,88.56565733299999,89.95504104199995,88.56565733299999,0.052762749999828884,88.56565733299999,88.56565733299999,88.56565733299999,90.22266829199998,4.1,4.2,0.13967150000007678,1.5,1.6,0.2913762919999954,2.9,2.9,0.23243904200012366,None,None,"[np.float64(0.06666666666666667), np.float64(-0.057777777777777775), np.float64(-0.2011111111111111)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.0996823340001356, 0.856272792000027, 1.6798658340001111]",2,3,90.22285758299995,90.22289558299985,,,,,None,88.56565733299999,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
WaffleCrisp,health,taste&health/WaffleCrisp_health.png,23,23,0,None,None,"[np.float64(-0.2966666666666667), np.float64(-0.14444444444444443), np.float64(-0.32555555555555554)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.2665929170000254, 1.0014654999999948, 1.61384350000003]",None,,,0,23,23,23,90.22877449999987,,,,,,,,,,,,,,,,,,90.22302304200002,90.22877449999987,90.71183420800003,90.76080208300004,90.78651341699992,90.78651341699992,90.78651341699992,92.31789049999998,90.78651341699992,0.037926166000033845,90.78651341699992,90.78651341699992,90.78651341699992,92.37626974999989,2.1,2.1,0.21046658299997034,0.6,0.6,0.30686004200015304,0.3,0.3,0.08266241599994828,None,None,"[np.float64(-0.2966666666666667), np.float64(-0.14444444444444443), np.float64(-0.32555555555555554)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.2665929170000254, 1.0014654999999948, 1.61384350000003]",,,92.37647312499985,92.37652249999996,,,,,None,90.78651341699992,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
Slimdelis,health,taste&health/Slimdelis_health.png,24,24,0,None,None,"[np.float64(0.19555555555555557), np.float64(0.18555555555555556), np.float64(-0.08555555555555555)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.2644604580000305, 0.9665567500001089, 1.7113377499999842]",None,,,0,24,24,24,92.38157366699988,,,,,,,,,,,,,,,,,,92.37665333299992,92.38157366699988,92.86908358300002,92.92573575000006,92.95022133299994,92.95022133299994,92.95022133299994,94.45035995800004,92.95022133299994,0.049232290999952966,92.95022133299994,92.95022133299994,92.95022133299994,94.63868124999999,2.7,2.7,0.21210237500008589,5.4,5.4,0.3007842920001167,5.3,5.3,0.17525383400015926,None,None,"[np.float64(0.19555555555555557), np.float64(0.18555555555555556), np.float64(-0.08555555555555555)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.2644604580000305, 0.9665567500001089, 1.7113377499999842]",,,94.63886729199999,94.63890524999988,,,,,None,92.95022133299994,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
Tamar,health,taste&health/Tamar_health.png,25,25,0,None,None,"[np.float64(-0.09222222222222222), np.float64(0.11222222222222222), np.float64(0.3522222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.357807499999808, 1.0045881249998274, 1.856723249999959]",None,,,0,25,25,25,94.64540245800004,,,,,,,,,,,,,,,,,,94.63903104199994,94.64540245800004,95.12860316699994,95.18472837499985,95.20888216699996,95.20888216699996,95.20888216699996,96.74429566699996,95.20888216699996,0.045842708000009225,95.20888216699996,95.20888216699996,95.20888216699996,97.04305124999996,6.9,6.9,0.3229858750000858,4.6,4.6,0.12037741699987237,2.6,2.6,0.39011024999990696,None,None,"[np.float64(-0.09222222222222222), np.float64(0.11222222222222222), np.float64(0.3522222222222222)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.357807499999808, 1.0045881249998274, 1.856723249999959]",,,97.0432350829999,97.04327254199984,,,,,None,95.20888216699996,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
Cornflakes,original,taste&health/Cornflakes_original.png,26,26,0,None,None,"[np.float64(0.24888888888888888), np.float64(-0.14888888888888888), np.float64(-0.3055555555555556)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3572165830000813, 1.223288790999959, 2.1480107079999016]",None,,,0,26,26,26,97.04843395800003,,,,,,,,,,,,,,,,,,97.04339737500004,97.04843395800003,97.53531395799996,97.59040587499999,97.61523787500005,97.61523787500005,97.61523787500005,99.36751095799991,97.61523787500005,0.0471540000000914,97.61523787500005,97.61523787500005,97.61523787500005,99.74001220800005,2.1,2.1,0.3410457499999211,0.5,0.5,0.3962586669999837,5.9,5.9,0.3887470839999878,None,None,"[np.float64(0.24888888888888888), np.float64(-0.14888888888888888), np.float64(-0.3055555555555556)]","[np.float64(-0.33), np.float64(-0.33), np.float64(-0.33)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.3572165830000813, 1.223288790999959, 2.1480107079999016]",,,99.74021041699984,99.74024766699995,,,,,None,97.61523787500005,,,,,,,,,,,,,,,tu,3,2026-03-16_11h26.38.370,products_online,,2025.1.1,120.39175573631358,2026-03-16 11h26.53.527878 +0200,
